CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
414,Kuwait,23.1419,5.0177,10.9585,18.527,23.0553,33.6763,30.8049,32.7142,29.339,29.0876,28.4323,27.4295,25.4868,28.9907,29.0178,31.6018,31.3718,30.7359,31.3768,30.9373,34.2365
417,Kyrgyzstan, , ,2.4265,1.8431,1.332,0.9662,1.1997,1.1567,1.2071,0.9312,0.9141,0.758,0.9691,1.0638,1.1356,1.0378,1.0121,1.1424,1.0914,1.2294,1.1996
418,Lao People's Democratic Republic,0.0561,0.0587,0.0629,0.0612,0.0643,0.0788,0.1031,0.1272,0.1404,0.1833,0.1828,0.1668,0.2141,0.2023,0.2511,0.2492,0.2705,0.2812,0.2893,0.2963,0.3022
428,Latvia, , ,5.182,4.7093,4.4747,3.8686,3.8552,3.4293,3.3354,2.8421,2.6168,2.8953,2.8302,3.0366,3.0752,3.1125,3.3069,3.4746,3.3423,3.0176,3.3818
422,Lebanon,3.0858,3.1387,3.6275,3.587,3.787,3.9327,3.899,4.3496,4.4397,4.4989,4.1028,4.262,4.146,4.63,4.2108,4.0087,3.5385,3.6209,3.9972,4.9838,4.8261
426,Lesotho, , , , , , , , , , , , , , , , , ,0.0033,0.0085,0.0121,0.0083
430,Liberia,0.2275,0.1368,0.1412,0.1591,0.1564,0.1595,0.1565,0.1508,0.1531,0.1501,0.1531,0.1708,0.1676,0.1751,0.2027,0.2328,0.229,0.195,0.1574,0.1376,0.2
434,Libyan Arab Jamahiriya,8.4855,9.6936,8.2617,8.4693,9.4156,9.6379,9.081,9.0841,9.0204,8.6905,9.0064,9.0222,8.8019,8.8732,8.9087,9.0313,9.1263,9.0003,9.8204,10.8059,9.2894
440,Lithuania, , ,6.0025,4.7624,4.753,4.465,4.3648,4.2881,4.5628,3.8859,3.4857,3.7128,3.8158,3.7466,3.884,4.0966,4.2067,4.4797,4.4988,3.7646,4.0802
442,Luxembourg,26.2417,27.5097,27.0358,27.2301,25.3631,20.4087,20.4124,18.9315,17.2994,17.8474,18.9212,20.0246,21.263,22.1916,24.9929,25.2495,24.3929,22.8478,22.1701,20.5953,21.3401
450,Madagascar,0.0874,0.0924,0.0873,0.0868,0.1034,0.1,0.1042,0.1217,0.1204,0.1293,0.122,0.1099,0.0756,0.101,0.1042,0.0974,0.0913,0.0956,0.0995,0.0905,0.0972
454,Malawi,0.0652,0.0689,0.0678,0.0713,0.0736,0.0739,0.0706,0.0736,0.0781,0.0913,0.0807,0.0786,0.0747,0.0788,0.0782,0.0715,0.0722,0.0701,0.0825,0.0734,0.0831
458,Malaysia,3.108,3.6664,3.9209,4.6557,4.6528,5.8459,5.9008,5.7306,5.1153,4.7199,5.4069,5.705,5.512,6.3952,6.5389,6.7958,6.4186,7.5896,7.7529,7.2947,7.6337
462,Maldives,0.7017,0.762,1.0917,0.9091,0.9044,1.1057,1.2561,1.417,1.2658,1.7349,1.8263,2.0735,2.441,2.0861,2.6702,2.371,2.9624,3.021,3.2766,3.4227,3.4
466,Mali,0.0487,0.0492,0.0489,0.0489,0.0483,0.0477,0.0484,0.0505,0.0485,0.0491,0.0481,0.0469,0.0462,0.0435,0.0442,0.0431,0.0418,0.0413,0.0411,0.041,0.0405
470,Malta,5.9261,5.5888,5.4403,7.0342,6.3629,5.5022,5.7748,6.4445,5.4521,5.9367,5.196,6.2189,5.7154,6.3787,6.3215,6.5943,6.2615,6.6043,6.1844,6.0137,6.2159
584,Marshall Islands,1.0151,1.0522,1.1141,1.239,1.3053,1.2939,1.2843,1.2767,1.348,1.2673,1.4767,1.5538,1.6133,1.6156,1.6933,1.6142,1.7621,1.8862,1.8722,1.929,1.9061
474,Martinique,5.7544,5.1062,5.6443,5.5358,5.568,5.5449,5.4637,5.4392,5.4966,5.4777,5.5301,5.4698,5.3317,5.8037,6.0879,6.2775,5.961,5.3951,5.3177,5.6507,5.6208
478,Mauritania,1.336,1.3412,1.3973,1.3674,1.4019,1.3023,1.2724,1.2369,0.4452,0.4669,0.4677,0.4959,0.5121,0.5114,0.5505,0.55,0.5355,0.5958,0.6133,0.6546,0.6402
480,Mauritius,1.3808,1.4181,1.5694,1.6054,1.4474,1.6094,1.6959,1.7197,1.8723,2.0836,2.3152,2.4556,2.4416,2.5503,2.5641,2.7134,2.9818,3.0471,3.079,2.9924,3.1697
484,Mexico,3.7294,3.7981,3.753,3.707,3.837,3.5551,3.6312,3.755,3.8495,3.8761,3.8167,3.8962,3.8121,3.904,3.9053,4.0856,4.097,4.1736,4.2616,3.9831,3.9117
583,Micronesia, , , , , , , ,0.7133,0.7528,1.091,1.2698,1.6404,1.3645,1.357,1.3495,1.0693,0.9382,0.8992,0.897,0.8945,0.9274
496,Mongolia,4.581,5.4827,4.9195,4.1009,3.4789,3.4361,3.4584,3.2878,3.2566,3.1622,3.1128,3.2384,3.3703,3.2328,3.4007,3.3945,3.6755,3.8453,3.7597,4.0757,4.1767
499,Montenegro, , , , , , , , , , , , , , , , ,3.8018,3.5862,4.3707,2.8901,4.0887
500,Montserrat,3.0801,3.0709,3.4127,3.3998,3.4557,4.3095,4.2877,5.899,7.4649,8.4255,11.1539,12.8038,14.1631,14.1072,13.153,12.5022,13.3681,13.1737,13.1042,13.0619,12.9761
504,Morocco,0.95,0.9896,1.014,1.0808,1.1175,1.1279,1.1417,1.1499,1.1409,1.1655,1.1775,1.2947,1.2988,1.2617,1.4398,1.506,1.5447,1.6209,1.5942,1.566,1.5839
508,Mozambique,0.0739,0.0741,0.0699,0.0726,0.0695,0.0697,0.0634,0.0668,0.0655,0.067,0.0741,0.0845,0.0827,0.0973,0.0949,0.0877,0.093,0.1096,0.1048,0.1126,0.1232
104,Myanmar,0.1089,0.1049,0.1209,0.1304,0.1503,0.1652,0.1698,0.173,0.1838,0.2016,0.2244,0.1925,0.2019,0.2148,0.2699,0.2507,0.2706,0.2693,0.1911,0.2183,0.1875
516,Namibia,0.0184,0.6934,0.7418,0.7387,0.823,0.9883,1.0282,1.0258,1.0579,0.8995,0.8666,1.0416,0.8919,0.9331,0.9602,1.1106,1.0993,1.1158,1.6265,1.4197,1.391
520,Nauru,17.2546,16.4635,14.9832,14.3019,13.3834,12.8385,12.0602,12.0302,11.6348,10.9496,10.2579,10.2528,9.8439,9.1315,8.7181,8.7008,7.5989,8.6665,8.6444,8.2256,8.1911
524,Nepal,0.0332,0.0491,0.0664,0.0714,0.0806,0.0942,0.1123,0.1226,0.0968,0.1352,0.1325,0.1383,0.106,0.1129,0.1036,0.1188,0.0956,0.0951,0.1054,0.1191,0.1253
528,Netherlands,10.978,10.9428,10.6166,10.8895,10.8228,10.7666,11.5411,10.9828,10.7329,10.3342,10.4246,10.4851,10.7419,10.8467,10.9031,10.5626,10.2089,10.4458,10.534,10.245,10.96
530,Netherlands Antilles,32.6232,26.8806,22.6069,35.0288,34.329,34.1777,32.6152,34.3504,1.5395,11.6885,31.229,31.8467,30.5933,30.3678,31.5191,30.8388,29.3429,32.6767,30.7848,31.1659,23.5539
540,New Caledonia,9.5704,10.3111,9.9708,9.7337,9.2456,9.0744,9.0408,9.1555,8.8558,9.7889,10.8461,8.8322,11.0494,12.3045,11.2295,12.2815,11.831,12.326,13.5111,11.5391,15.6256
554,New Zealand,6.9638,7.016,7.1736,7.548,7.2826,7.3868,7.7389,8.2542,7.9165,8.5706,8.5269,8.8332,8.3799,8.4407,8.5212,8.2049,8.0176,7.95,8.0097,7.4781,7.223
558,Nicaragua,0.6186,0.4754,0.554,0.5198,0.5602,0.5995,0.6074,0.6514,0.6965,0.7262,0.7415,0.7699,0.7734,0.8341,0.8264,0.7964,0.813,0.8259,0.7783,0.7874,0.7856
562,Niger,0.1068,0.1022,0.0946,0.1026,0.0984,0.1002,0.1069,0.1029,0.1054,0.1005,0.0729,0.0671,0.0695,0.0726,0.0768,0.0638,0.06,0.0589,0.0635,0.0725,0.091
566,Nigeria,0.4651,0.4525,0.6334,0.5724,0.4342,0.3174,0.3589,0.3487,0.3406,0.3708,0.6402,0.6578,0.7558,0.6999,0.7115,0.7488,0.6873,0.6479,0.6147,0.4642,0.4981
570,Niue,1.7145,1.7452,1.7699,1.7913,1.8149,1.845,1.8841,1.9333,1.9891,2.0481,2.1053,3.7797,3.8695,3.9593,4.0509,4.1518,4.2605,4.3805,4.5016,4.6327,4.7684
578,Norway,7.3946,7.5122,6.9068,7.4712,6.7486,8.0076,7.5662,7.736,8.2158,9.1863,8.6416,9.1033,8.2523,9.3503,9.3014,9.1792,9.4793,9.5487,10.5307,9.7387,11.7112
512,Oman,6.0951,6.0456,5.9462,6.3679,7.0127,7.1218,6.6869,6.8327,7.3178,9.1653,9.6707,8.9006,11.0605,13.8662,11.7675,12.3041,15.9013,17.4087,15.5736,14.8458,20.5583
586,Pakistan,0.613,0.5936,0.6168,0.6445,0.6835,0.6634,0.7224,0.7055,0.7087,0.7106,0.7366,0.7338,0.7585,0.7764,0.8444,0.8613,0.9044,0.9662,0.9357,0.9261,0.9297
585,Palau,15.5743,15.1897,7.1725,6.7299,6.5461,6.6072,6.6124,6.4562,6.3168,6.1983,6.1026,9.432,9.3496,9.6964,9.443,9.5951,10.0944,10.3887,10.3322,10.2723,10.551
591,Panama,1.1461,1.3159,1.6867,1.534,1.6539,1.1151,1.6927,2.026,2.092,1.9551,1.9586,2.3262,1.9129,1.9686,1.8243,2.1119,2.2373,2.1264,2.224,2.4946,2.7391
598,Papua New Guinea,0.5152,0.4846,0.4702,0.4453,0.4748,0.4324,0.447,0.5142,0.556,0.4702,0.4997,0.5855,0.6207,0.6838,0.7533,0.7568,0.7358,0.7665,0.5307,0.4972,0.4571
600,Paraguay,0.5332,0.5128,0.5873,0.6452,0.7466,0.8266,0.7647,0.8365,0.8788,0.8604,0.6904,0.7006,0.7005,0.7171,0.7066,0.6497,0.6634,0.6759,0.6987,0.7124,0.7863
604,Peru,0.9762,0.923,0.904,1.0251,0.9925,1.0023,1.0048,1.1111,1.1088,1.1523,1.1715,1.0357,1.0229,0.9801,1.1708,1.3475,1.2583,1.534,1.4503,1.6463,1.9803
608,Philippines,0.6777,0.6957,0.754,0.7478,0.8094,0.8766,0.8776,0.9825,0.9352,0.914,0.9482,0.8998,0.8848,0.8692,0.8824,0.8748,0.777,0.7859,0.8422,0.8155,0.8749
616,Poland,9.6377,9.4755,9.3413,9.2003,8.7623,9.0335,9.3446,9.1445,8.5214,8.2724,7.8765,7.913,7.7669,7.9809,7.9892,7.9549,8.3836,8.265,8.2715,7.8116,8.2884
620,Portugal,4.2513,4.4171,4.8282,4.6681,4.7202,5.1284,4.989,5.2133,5.6627,6.2844,6.0918,6.0563,6.4107,5.8549,6.0131,6.1941,5.588,5.7376,5.4875,5.3871,4.9047
634,Qatar,24.8564,36.5998,54.8992,62.5168,61.041,61.4814,62.109,68.6269,59.0385,55.1143,58.7691,49.9345,45.6316,55.3282,62.0754,63.1935,57.9923,57.0722,48.7064,41.3828,40.1019
498,Republic of Moldova, , ,4.7893,3.5729,2.7723,2.5795,2.6748,1.6632,1.4856,1.0806,0.8554,0.9195,1.0043,1.101,1.1897,1.2995,1.3443,1.2763,1.3133,1.2621,1.3588
638,Reunion,2.3724,2.7564,2.7131,2.7037,2.9445,3.1747,3.2483,3.3453,3.5166,3.2594,4.0935,4.249,4.1526,4.0361,4.0364,4.5167,4.6623,4.8995,4.9404,5.0829,5.1615
642,Romania,6.8455,5.9359,5.3412,5.2594,5.0598,5.6039,5.6139,5.0944,4.5695,4.0229,4.0549,4.329,4.1877,4.3758,4.3671,4.3945,4.7268,4.6644,4.3838,3.7288,3.6649
643,Russian Federation, , ,14.3704,13.1856,11.5712,11.1805,10.9925,10.5255,10.3333,10.4479,10.6169,10.6595,10.7042,11.0779,11.108,11.2323,11.6342,11.6376,11.9838,11.0046,12.1768
646,Rwanda,0.0959,0.0918,0.0989,0.1073,0.1098,0.1099,0.1087,0.1037,0.0925,0.0885,0.0847,0.0815,0.0792,0.077,0.0765,0.0574,0.0559,0.0574,0.0543,0.0559,0.0559
659,Saint Kitts and Nevis,1.6204,1.7831,1.7655,2.0048,2.0701,2.2031,2.3562,2.325,2.2946,2.2648,2.2351,3.919,4.1854,4.5907,4.6763,4.779,4.7178,4.9351,4.8726,5.024,4.7517
662,Saint Lucia,1.1953,1.2281,1.4451,1.5813,1.8175,2.1215,2.2144,2.0651,2.0108,2.0554,2.1005,2.285,2.0313,2.2153,2.1756,2.2205,2.1976,2.2809,2.3209,2.2324,2.3125
670,Saint Vincent and the Grenadines,0.7538,0.7146,0.7781,0.9533,1.1194,1.2212,1.2587,1.2595,1.5291,1.5667,1.4644,1.6669,1.7291,1.7904,1.7869,1.8206,1.8546,1.8522,1.8502,1.8486,1.9116
882,Samoa,0.7749,0.7692,0.7815,0.7749,0.726,0.7845,0.7766,0.7685,0.7606,0.7935,0.7873,0.805,0.8012,0.8373,0.857,0.8766,0.8741,0.8881,0.8855,0.8827,0.8794
678,Sao Tome and Principe,0.4134,0.405,0.3972,0.3898,0.3825,0.3752,0.3678,0.3605,0.3534,0.3466,0.3404,0.3556,0.4048,0.4458,0.4857,0.5045,0.542,0.5338,0.5255,0.5661,0.5986
682,Saudi Arabia,13.5044,16.0631,16.6114,17.7502,17.0559,12.7761,13.7733,11.3687,10.7849,11.5665,14.8132,14.371,15.2078,14.6533,17.0517,16.5401,17.4496,15.4302,15.9837,16.0776,16.9222
686,Senegal,0.4395,0.459,0.4527,0.4541,0.4792,0.4176,0.4353,0.3704,0.3795,0.3993,0.4143,0.4438,0.4536,0.4868,0.499,0.539,0.4288,0.4649,0.4617,0.4831,0.5677
688,Serbia, , , , , , , , , , , , , , , , ,5.4663,5.3138,5.2717,4.6823,4.6632
690,Seychelles,1.6049,1.9916,2.2743,2.1969,2.5265,2.555,2.6227,5.4306,5.7144,6.593,7.1805,8.0619,6.7336,6.821,9.0039,8.346,8.8266,7.6846,8.2741,8.771,8.137
694,Sierra Leone,0.0977,0.1174,0.0543,0.0547,0.0731,0.0734,0.0818,0.0843,0.0769,0.0727,0.1026,0.132,0.1352,0.1381,0.1296,0.1059,0.1376,0.1157,0.1183,0.1138,0.1174
702,Singapore,15.5608,15.301,15.7543,16.617,19.3083,13.5308,15.4636,18.8629,15.2324,13.0229,12.5038,12.4445,11.7134,7.6193,6.8445,7.1165,6.984,3.8967,4.1149,5.0078,2.6581
703,Slovakia, , ,8.4636,2.4674,7.3974,7.8512,2.7791,2.9425,7.7008,2.8202,6.9034,2.8043,2.8512,2.8655,2.9098,7.2339,7.1797,2.9851,3.1573,6.2161,6.6081
90,Solomon Islands,0.5201,0.5057,0.4916,0.4689,0.4443,0.4517,0.4395,0.4276,0.4161,0.415,0.4037,0.4093,0.398,0.4051,0.3939,0.3831,0.3727,0.3988,0.3881,0.3778,0.3754
706,Somalia,0.0027,0.0006,0.0017,0.0017,0.0017,0.0017, , , , ,0.0699,0.0661,0.0734,0.0722,0.0705,0.0693,0.0674,0.0693,0.0683,0.0651,0.0653
710,South Africa,9.0644,9.1889,8.4067,8.6482,8.8533,8.5371,8.5035,8.661,8.5536,8.4064,8.2352,7.9918,7.5559,8.1664,9.0443,8.2882,8.7903,9.0832,9.4288,10.1292,9.1781
724,Spain,5.6279,5.7943,5.9882,5.5967,5.9402,6.1312,5.9065,6.3665,6.5828,7.0687,7.3081,7.3057,7.6036,7.6379,7.9432,8.1451,7.9522,8.0314,7.2938,6.3157,5.8527
144,Sri Lanka,0.2176,0.2316,0.285,0.2735,0.299,0.3181,0.3791,0.4073,0.4194,0.4587,0.5421,0.5415,0.5753,0.5503,0.6101,0.5868,0.5851,0.6145,0.5808,0.6208,0.6093
275,State of Palestine, , , , , , , ,0.139,0.2019,0.2097,0.2476,0.4107,0.3441,0.3743,0.536,0.7715,0.6229,0.6236,0.5368,0.5317,0.5855
736,Sudan (former),0.2098,0.1983,0.1707,0.1017,0.1513,0.1527,0.138,0.1708,0.1443,0.1526,0.1619,0.182,0.2267,0.2476,0.3035,0.2788,0.2922,0.3106,0.304,0.3309,0.3254
740,Suriname,4.4508,5.087,5.0426,5.0795,5.0314,5.0055,4.8224,4.7817,4.7652,4.6762,4.5561,4.7863,4.6904,4.6035,4.6469,4.7667,4.8365,4.787,4.7411,4.7474,4.5441
748,Swaziland,0.4925,0.3673,0.2907,0.1425,0.5125,0.4722,0.3463,1.1948,1.1801,1.1821,1.1167,1.0641,1.0399,0.9562,0.9402,0.9222,0.9091,0.9382,0.9502,0.8756,0.8625
752,Sweden,5.9738,6.1772,6.3638,5.9544,6.2047,5.7488,6.5217,5.8555,5.9843,5.7732,5.62,5.7597,6.4509,6.1308,6.0728,5.7105,5.4529,5.2459,5.3162,4.698,5.5988
756,Switzerland,6.4228,6.2311,6.3194,5.915,5.9357,5.5898,5.655,5.8481,5.8807,5.7029,5.4479,5.9605,5.6124,5.5022,5.4871,5.5799,5.6073,5.0546,5.3335,5.4582,5.0568
760,Syrian Arab Republic,3.0388,3.4037,3.4016,3.506,3.5145,3.1047,3.0478,2.7576,3.308,3.3635,3.1928,2.9648,2.3031,3.1038,2.8387,2.7393,2.8323,2.9723,3.4375,3.0973,3.0307
762,Tajikistan, , ,1.3082,0.9219,0.4136,0.4242,0.4824,0.3621,0.4143,0.4127,0.3624,0.3677,0.2992,0.3276,0.401,0.3779,0.4069,0.488,0.4533,0.4265,0.4158
764,Thailand,1.6792,1.8235,1.9783,2.2283,2.4603,2.8095,3.1028,3.169,2.7743,2.9293,2.9824,3.1633,3.341,3.552,3.8199,3.8407,3.8827,3.8675,3.8354,4.0257,4.2719
807,Macedonia, , ,5.5716,5.3185,5.3581,5.5208,5.9505,5.3626,6.3366,5.858,6.0047,5.9512,5.4073,5.5769,5.5051,5.5345,5.3541,5.5564,5.7724,5.5466,5.2767
626,Timor-Leste, , , , , , , , , , , , ,0.1813,0.1729,0.1807,0.1742,0.1733,0.1725,0.1769,0.1664,0.1628
768,Togo,0.2112,0.2249,0.2187,0.2219,0.2089,0.2333,0.2519,0.2267,0.2591,0.3303,0.2831,0.2359,0.2439,0.283,0.2642,0.2474,0.2208,0.2328,0.252,0.2547,0.2555
776,Tonga,0.8092,0.9653,0.9222,1.0781,1.1077,1.1469,1.1435,1.1807,1.1344,1.3138,1.2355,1.4521,1.4841,1.766,1.7151,1.5655,1.7326,1.5061,1.5645,1.6615,1.5184
780,Trinidad and Tobago,13.9532,17.1936,17.0099,13.5262,15.8444,16.6222,17.1667,15.0769,15.0757,17.7298,18.9728,19.2943,20.6596,21.2064,23.6476,21.7282,24.3499,35.0471,31.9607,36.0512,37.7811
788,Tunisia,1.615,1.8493,1.7616,1.9027,1.8096,1.7609,1.851,1.8493,1.9428,1.9579,2.1069,2.1807,2.1814,2.2008,2.2871,2.3003,2.3087,2.3562,2.4409,2.3933,2.4691
792,Turkey,2.6945,2.6987,2.7334,2.7938,2.7084,2.9215,3.146,3.2662,3.2491,3.1386,3.3971,3.014,3.1427,3.2938,3.3525,3.4834,3.7874,4.067,4.0223,3.8672,4.0961
795,Turkmenistan, , ,7.2301,6.93,8.1738,8.2665,7.3492,6.955,6.0269,7.812,7.8564,8.6275,8.7487,9.0826,9.227,9.557,9.633,11.0141,11.2014,9.7446,10.5224
796,Turks and Caicos Islands, , , , , ,0.7174,0.6936,0.6759,0.8948,0.8536,0.7948,0.7237,4.2961,4.0195,3.6536,3.9632,4.3878,4.5925,4.3938,4.3197,4.1977
800,Uganda,0.0454,0.0453,0.0444,0.0425,0.0378,0.0477,0.0519,0.0519,0.0592,0.06,0.0633,0.0649,0.0647,0.0641,0.0673,0.0804,0.0904,0.1031,0.1009,0.104,0.1132
804,Ukraine, , ,12.4266,10.5945,8.7005,8.7232,8.1211,6.7774,6.5912,6.7364,6.5609,6.6391,6.6348,7.3937,7.2579,7.1151,7.0072,7.0782,7.033,5.7271,6.7066
810,Union of Soviet Socialist Republics [former],13.1337, , , , , , , , , , , , , , , , , , , , 
784,United Arab Emirates,28.7558,29.8516,28.8651,31.0976,32.7504,30.0787,16.5963,15.9465,29.5754,27.0535,37.1064,32.201,26.0252,31.4153,30.9567,28.5424,26.5671,25.7893,25.6073,23.4337,22.3115
826,United Kingdom,9.9809,10.1857,10.0488,9.6838,9.5998,9.5809,9.8245,9.355,9.3231,9.128,9.2343,9.3161,8.9643,9.0705,9.0231,9.0027,8.9537,8.6854,8.5272,7.7062,7.9552
834,Tanzania,0.0931,0.0925,0.0867,0.0937,0.0842,0.1187,0.1125,0.0912,0.0789,0.0765,0.0779,0.0896,0.1002,0.1035,0.1152,0.1447,0.1493,0.1498,0.1547,0.1481,0.1527
840,United States,18.8212,18.8685,19.0579,19.2857,19.4389,19.3605,19.622,19.8774,19.7695,19.8056,20.2253,19.6166,19.5896,19.5051,19.6923,19.6294,19.1532,19.2822,18.5477,17.2638,17.5043
858,Uruguay,1.2843,1.4544,1.6393,1.4057,1.2708,1.4243,1.6763,1.6994,1.7287,2.0334,1.5986,1.5309,1.3893,1.3836,1.6894,1.7384,1.9979,1.7985,2.4899,2.3503,1.9725
860,Uzbekistan, , ,5.303,5.39,4.9398,4.4029,4.4197,4.2852,4.8729,4.7987,4.8415,4.8732,5.0214,4.8131,4.6408,4.3121,4.4454,4.4123,4.4771,4.2984,3.8056
548,Vanuatu,0.4774,0.4377,0.4251,0.4129,0.4018,0.3922,0.489,0.5031,0.4721,0.4635,0.4377,0.4643,0.4318,0.4051,0.2676,0.2605,0.2214,0.4272,0.4034,0.5004,0.4882
862,Venezuela,6.2058,5.7255,5.1307,5.8926,6.0245,6.0466,5.4559,5.8341,7.1431,7.2266,6.2598,6.9537,7.6469,7.4643,6.4224,6.8118,6.3337,6.3705,6.6582,6.4987,6.9616
704,Viet Nam,0.319,0.313,0.3069,0.3222,0.3605,0.3931,0.4615,0.5926,0.6169,0.6123,0.6811,0.7678,0.8796,0.9679,1.1007,1.1777,1.2186,1.337,1.4795,1.6117,1.7101
732,Western Sahara,0.8968,0.8679,0.8405,0.8307,0.805,0.8068,0.7971,0.798,0.7844,0.7873,0.7547,0.7067,0.6573,0.6112,0.5719,0.5403,0.5156,0.4957,0.4789,0.4636,0.4486
887,Yemen,-0.2511,0.8062,1.0904,0.6801,0.7824,0.7427,0.9507,0.9537,0.7298,0.8074,0.826,0.8897,0.8371,0.8911,0.9428,0.9707,0.9769,0.9893,0.9815,0.9884,0.9085
894,Zambia,0.3112,0.2996,0.297,0.295,0.2784,0.2434,0.2041,0.2539,0.239,0.1818,0.1783,0.1825,0.1841,0.1921,0.1904,0.1984,0.1894,0.1372,0.149,0.1694,0.1855
716,Zimbabwe,1.4809,1.4722,1.5357,1.4414,1.5385,1.2949,1.2609,1.1921,1.1625,1.2764,1.1101,0.999,0.9464,0.8425,0.788,0.8571,0.8256,0.8183,0.6544,0.7003,0.75

